"PhotoId","RefId","SpeciesId","LocID","SubjectDK","SubjectUK","Filename","IsFO","IsGL","IsGR","IsAZ","IsPS","TimeStamp"
"984","3759","561","344","Han","Male","Pictures\Meioneta_rurestris_han_2237.jpg","0","0","0","0","0","02-12-2006 21:12:43"
"985","3759","561","344","Han","Male","Pictures\Meioneta_rurestris_han_2238.jpg","0","0","0","0","0","02-12-2006 21:13:07"
"986","3771","586","343","Hun","Female","Pictures\Tallusia_experta_hun_2228.jpg","0","0","0","0","0","02-12-2006 21:13:38"
"987","3757","1164","338","Subadult han","Subadult male","Pictures\Tegenaria_feminea_subhan_2247.jpg","0","0","0","0","0","02-12-2006 21:14:11"
"988","3642","66","108","Hun","Female","Pictures\Cheiracanthium_virescens_hun_2028.jpg","0","0","0","0","0","03-12-2006 20:07:26"
"989","3642","66","108","Hun","Female","Pictures\Cheiracanthium_virescens_hun_2029.jpg","0","0","0","0","0","03-12-2006 20:08:00"
"990","3789","580","345","Han","Male","Pictures\Centromerus_arcanus_han_2266.jpg","1","0","0","0","0","04-12-2006 22:20:41"
"991","3789","580","345","Han","Male","Pictures\Centromerus_arcanus_han_2268.jpg","1","0","0","0","0","04-12-2006 22:21:03"
"992","3789","580","345","Hun. Bemærk det trådformede scapus som strækker sig bagud","Female. Note the elongate scapus stretching back from the epigyne","Pictures\Centromerus_arcanus_hun_2262.jpg","0","0","0","0","0","04-12-2006 22:23:56"
"993","3789","580","345","Hun","Female","Pictures\Centromerus_arcanus_hun_2263.jpg","0","0","0","0","0","04-12-2006 22:24:16"
"994","3776","488","346","Hun","Female","Pictures\Glyphesis_cottonae_hun_2272.jpg","0","0","0","0","0","04-12-2006 22:24:37"
"995","3776","488","346","Hun","Female","Pictures\Glyphesis_cottonae_hun_2274.jpg","0","0","0","0","0","04-12-2006 22:24:53"
"996","3775","589","345","Han","Male","Pictures\Sintula_corniger_han_2257.jpg","0","0","0","0","0","04-12-2006 22:25:11"
"997","3775","589","345","Han","Male","Pictures\Sintula_corniger_han_2258.jpg","0","0","0","0","0","04-12-2006 22:25:27"
"998","3775","589","345","Han","Male","Pictures\Sintula_corniger_han_2259.jpg","0","0","0","0","0","04-12-2006 22:25:46"
"999","3788","235","345","Han","Male","Pictures\Trochosa_spinipalpis_han_2249.jpg","0","0","0","0","0","04-12-2006 22:26:15"
"1000","3788","235","345","Han","Male","Pictures\Trochosa_spinipalpis_han_2250.jpg","0","0","0","0","0","04-12-2006 22:26:43"
"1001","3788","235","345","Han. Bemærk lille klynge stride hår på midterste-nederste del af palpe tibia vendende ind mod kæberne","Male. Note the small cluster of spines on the palpal tibia facing the chelicerae","Pictures\Trochosa_spinipalpis_han_2254.jpg","0","0","0","0","0","04-12-2006 22:29:17"
"1002","3834","321","348","Han","Male","Pictures\Walckenaeria_nudipalpis_han_2277.jpg","0","0","0","0","0","14-01-2007 16:44:22"
"1003","3834","321","348","Han","Male","Pictures\Walckenaeria_nudipalpis_han_2278.jpg","0","0","0","0","0","14-01-2007 16:44:51"
"1004","3888","321","345","Han","Male","Pictures\Walckenaeria_nudipalpis_han_2401.jpg","0","0","0","0","0","14-01-2007 16:45:33"
"1005","3889","328","345","Hun","Female","Pictures\Walckenaeria_nodosa_hun_2389.jpg","0","0","0","0","0","14-01-2007 16:46:30"
"1006","3889","328","345","Hun","Female","Pictures\Walckenaeria_nodosa_hun_2390.jpg","0","0","0","0","0","14-01-2007 16:46:54"
"1007","3879","320","132","Hun","Female","Pictures\Walckenaeria_dysderoides_hun_2331.jpg","0","0","0","0","0","14-01-2007 16:47:55"
"1008","3879","320","132","Hun","Female","Pictures\Walckenaeria_dysderoides_hun_2332.jpg","0","0","0","0","0","14-01-2007 16:48:23"
"1009","3854","332","267","Hun","Female","Pictures\Walckenaeria_cuspidata_hun_2312.jpg","0","0","0","0","0","14-01-2007 16:49:45"
"1010","3830","332","348","Han","Male","Pictures\Walckenaeria_cuspidata_han_2297.jpg","0","0","0","0","0","14-01-2007 16:51:02"
"1011","3830","332","348","Han","Male","Pictures\Walckenaeria_cuspidata_han_2302.jpg","0","0","0","0","0","14-01-2007 16:51:34"
"1012","3833","326","348","Han","Male","Pictures\Walckenaeria_alticeps_han_2282.jpg","0","0","0","0","0","14-01-2007 16:52:39"
"1013","3833","326","348","Han","Male","Pictures\Walckenaeria_alticeps_han_2283.jpg","0","0","0","0","0","14-01-2007 16:53:05"
"1014","3833","326","348","Han","Male","Pictures\Walckenaeria_alticeps_han_2285.jpg","0","0","0","0","0","14-01-2007 16:53:30"
"1015","3863","475","132","Hun","Female","Pictures\Thyreosthenius_biovatus_hun_2340.jpg","0","0","0","0","0","14-01-2007 16:54:25"
"1016","3863","475","132","Hun","Female","Pictures\Thyreosthenius_biovatus_hun_2342.jpg","0","0","0","0","0","14-01-2007 16:54:52"
"1017","3863","475","132","Hun","Female","Pictures\Thyreosthenius_biovatus_hun_2344.jpg","0","0","0","0","0","14-01-2007 16:55:16"
"1018","3885","88","345","Hun","Female","Pictures\Theonoe_minutissima_hun_2369.jpg","0","0","0","0","0","14-01-2007 16:56:00"
"1019","3885","88","345","Hun","Female","Pictures\Theonoe_minutissima_hun_2370.jpg","0","0","0","0","0","14-01-2007 16:56:22"
"1020","3885","88","345","Hun","Female","Pictures\Theonoe_minutissima_hun_2405.jpg","0","0","0","0","0","14-01-2007 16:56:43"
"1021","3886","589","345","Hun","Female","Pictures\Sintula_corniger_hun_2393.jpg","0","0","0","0","0","14-01-2007 16:57:28"
"1022","3850","492","211","Hun","Female","Pictures\Savignia_frontata_hun_2306.jpg","0","0","0","0","0","14-01-2007 16:58:44"
"1023","3850","492","211","Hun","Female","Pictures\Savignia_frontata_hun_2307.jpg","0","0","0","0","0","14-01-2007 16:59:16"
"1024","3839","878","345","Hun","Female","Pictures\Robertus_ungulatus_hun_2316.jpg","0","0","0","0","0","14-01-2007 17:00:13"
"1025","3839","878","345","Hun","Female","Pictures\Robertus_ungulatus_hun_2317.jpg","0","0","0","0","0","14-01-2007 17:00:39"
"1026","3839","878","345","Hun","Female","Pictures\Robertus_ungulatus_hun_2318.jpg","0","0","0","0","0","14-01-2007 17:01:07"
"1027","3839","878","345","Han","Male","Pictures\Robertus_ungulatus_han_2396.jpg","0","0","0","0","0","14-01-2007 17:01:35"
"1028","3839","878","345","Han","Male","Pictures\Robertus_ungulatus_han_2398.jpg","0","0","0","0","0","14-01-2007 17:02:02"
"1029","3839","878","345","Han","Male","Pictures\Robertus_ungulatus_han_2399.jpg","0","0","0","0","0","14-01-2007 17:02:30"
"1030","3851","86","267","Hun","Female","Pictures\Robertus_scoticus_hun_2308.jpg","0","0","0","0","0","14-01-2007 17:03:26"
"1031","3877","84","132","Hun","Female","Pictures\Robertus_arundineti_hun_2338.jpg","0","0","0","0","0","14-01-2007 17:04:26"
"1032","3877","84","132","Juvenil med parasitisk mide","Juvenile with parasitic mite","Pictures\Robertus_arundineti_juv_2334.jpg","0","0","0","0","0","14-01-2007 17:05:11"
"1033","3877","84","132","Juvenil","Juvenile","Pictures\Robertus_arundineti_juv_2335.jpg","0","0","0","0","0","14-01-2007 17:05:37"
"1034","3832","544","348","Han","Male","Pictures\Porrhomma_pygmaeum_han_2300.jpg","0","0","0","0","0","14-01-2007 17:06:39"
"1035","3862","208","132","Subadult hun","Subadult female","Pictures\Oxyopes_ramosus_subhun_2363.jpg","0","0","0","0","0","14-01-2007 17:07:38"
"1036","3814","438","347","Han (forma tuberosus)","Male (forma tuberosus)","Pictures\Oedothorax_gibbosus_f_tuberosus_han_2286.jpg","0","0","0","0","0","14-01-2007 17:09:00"
"1037","3814","438","347","Han (forma tuberosus)","Male (forma tuberosus)","Pictures\Oedothorax_gibbosus_f_tuberosus_han_2288.jpg","0","0","0","0","0","14-01-2007 17:09:31"
"1038","3814","438","347","Hun","Female","Pictures\Oedothorax_gibbosus_hun_2290.jpg","0","0","0","0","0","14-01-2007 17:09:58"
"1039","3814","438","347","Hun","Female","Pictures\Oedothorax_gibbosus_hun_2291.jpg","0","0","0","0","0","14-01-2007 17:10:25"
"1040","3880","466","132","Hun","Female","Pictures\Minyriolus_pusillus_hun_2354.jpg","0","0","0","0","0","14-01-2007 17:11:46"
"1041","3880","466","132","Hun","Female","Pictures\Minyriolus_pusillus_hun_2355.jpg","0","0","0","0","0","14-01-2007 17:12:11"
"1042","3887","822","345","Subadult han","Subadult male","Pictures\Minicia_marginella_subhan_2382.jpg","0","0","0","0","0","14-01-2007 17:13:07"
"1043","3887","822","345","Subadult han","Subadult male","Pictures\Minicia_marginella_subhan_2384.jpg","0","0","0","0","0","14-01-2007 17:13:30"
"1044","3887","822","345","Subadult hun","Subadult female","Pictures\Minicia_marginella_subhun_2379.jpg","0","0","0","0","0","14-01-2007 17:13:58"
"1045","3887","822","345","Subadult hun","Subadult female","Pictures\Minicia_marginella_subhun_2381.jpg","0","0","0","0","0","14-01-2007 17:14:23"
"1046","3858","273","132","Hun","Female","Pictures\Mastigusa_arietina_hun_2360.jpg","0","0","0","0","0","14-01-2007 17:15:16"
"1047","3845","593","267","Han","Male","Pictures\Macrargus_rufus_han_2320.jpg","0","0","0","0","0","14-01-2007 17:18:29"
"1048","3845","593","267","Han","Male","Pictures\Macrargus_rufus_han_2321.jpg","0","0","0","0","0","14-01-2007 17:19:06"
"1049","3845","593","267","Han","Male","Pictures\Macrargus_rufus_han_2322.jpg","0","0","0","0","0","14-01-2007 17:20:07"
"1050","3855","350","267","Hun","Female","Pictures\Hylyphantes_graminicola_hun_2313.jpg","0","0","0","0","0","14-01-2007 17:20:51"
"1051","3855","350","267","Hun","Female","Pictures\Hylyphantes_graminicola_hun_2315.jpg","0","0","0","0","0","14-01-2007 17:21:16"
"1052","3373","1087","198","Hun","Female","Pictures\Holocnemis_pluchei_hun_2329.jpg","0","0","0","0","0","14-01-2007 17:22:35"
"1053","3847","364","211","Hun","Female","Pictures\Hahnia_pusilla_hun_2304.jpg","0","0","0","0","0","14-01-2007 17:23:30"
"1054","3874","364","132","Han","Male","Pictures\Hahnia_pusilla_han_2366.jpg","0","0","0","0","0","14-01-2007 17:24:22"
"1055","3874","364","132","Han","Male","Pictures\Hahnia_pusilla_han_2367.jpg","0","0","0","0","0","14-01-2007 17:24:41"
"1056","3874","364","132","Han","Male","Pictures\Hahnia_pusilla_han_2368.jpg","0","0","0","0","0","14-01-2007 17:25:00"
"1057","3882","480","132","Hun","Female","Pictures\Gongylidiellum_vivum_hun_2358.jpg","0","0","0","0","0","14-01-2007 17:59:18"
"1058","3882","480","132","Hun","Female","Pictures\Gongylidiellum_vivum_hun_2402.jpg","0","0","0","0","0","14-01-2007 17:59:45"
"1059","3878","481","132","Hun","Female","Pictures\Gongylidiellum_murcidum_hun_2357.jpg","0","0","0","0","0","14-01-2007 18:00:25"
"1060","3852","495","267","Han","Male","Pictures\Diplocephalus_latifrons_han_2323.jpg","0","0","0","0","0","14-01-2007 18:01:09"
"1061","3852","495","267","Han","Male","Pictures\Diplocephalus_latifrons_han_2324.jpg","0","0","0","0","0","14-01-2007 18:01:35"
"1062","3852","495","267","Han","Male","Pictures\Diplocephalus_latifrons_han_2326.jpg","0","0","0","0","0","14-01-2007 18:02:01"
"1063","3836","317","348","Hun","Female","Pictures\Ceratinella_brevipes_hun_2301.jpg","0","0","0","0","0","14-01-2007 18:02:56"
"1064","3836","317","348","Han","Male","Pictures\Ceratinella_brevipes_han_2279.jpg","0","0","0","0","0","14-01-2007 18:04:25"
"1065","3836","317","348","Han","Male","Pictures\Ceratinella_brevipes_han_2280.jpg","0","0","0","0","0","14-01-2007 18:04:48"
"1066","3836","317","348","Han","Male","Pictures\Ceratinella_brevipes_han_2281.jpg","0","0","0","0","0","14-01-2007 18:05:12"
"1067","3890","534","345","Han","Male","Pictures\Carorita_limnaea_han_2375.jpg","0","0","0","0","0","14-01-2007 18:06:01"
"1068","3890","534","345","Han","Male","Pictures\Carorita_limnaea_han_2377.jpg","0","0","0","0","0","14-01-2007 18:06:22"
"1069","3890","534","345","Hun","Female","Pictures\Carorita_limnaea_hun_2372.jpg","0","0","0","0","0","14-01-2007 18:06:46"
"1070","3890","534","345","Hun","Female","Pictures\Carorita_limnaea_hun_2373.jpg","0","0","0","0","0","14-01-2007 18:07:05"
"1071","3891","543","345","Han","Male","Pictures\Aphileta_misera_han_2385.jpg","0","0","0","0","0","14-01-2007 18:07:41"
"1072","3891","543","345","Han","Male","Pictures\Aphileta_misera_han_2386.jpg","0","0","0","0","0","14-01-2007 18:08:00"
"1073","3891","543","345","Han","Male","Pictures\Aphileta_misera_han_2387.jpg","0","0","0","0","0","14-01-2007 18:08:18"
"1074","3815","543","347","Hun","Female","Pictures\Aphileta_misera_hun_2292.jpg","0","0","0","0","0","14-01-2007 18:08:56"
"1075","3815","543","347","Hun","Female","Pictures\Aphileta_misera_hun_2294.jpg","0","0","0","0","0","14-01-2007 18:09:21"
"1076","3892","1115","349","Subadult han","Subadult male","Pictures\Micrommata_ligurina_subhan_2346.jpg","0","0","0","0","0","21-01-2007 13:20:17"
"1077","3892","1115","349","Subadult han","Subadult male","Pictures\Micrommata_ligurina_subhan_2347.jpg","0","0","0","0","0","21-01-2007 13:20:46"
"1078","3892","1115","349","Subadult han","Subadult male","Pictures\Micrommata_ligurina_subhan_2348.jpg","0","0","0","0","0","21-01-2007 13:21:09"
"1079","3892","1115","349","Subadult han","Subadult male","Pictures\Micrommata_ligurina_subhan_2349.jpg","0","0","0","0","0","21-01-2007 13:21:31"
"1080","3892","1115","349","Subadult han","Subadult male","Pictures\Micrommata_ligurina_subhan_2350.jpg","0","0","0","0","0","21-01-2007 13:21:54"
"1081","3853","334","267","Subadult han","Subadult male","Pictures\Walckenaeria_atrotibialis_subhan_2311.jpg","0","0","0","0","0","11-02-2007 16:00:26"
"1082","3853","334","267","Subadult hun","Subadult female","Pictures\Walckenaeria_atrotibialis_subhun_2327.jpg","0","0","0","0","0","11-02-2007 16:00:59"
"1083","3894","491","346","Han","Male","Pictures\Erigonella_ignobilis_han_2429.jpg","0","0","0","0","0","11-02-2007 16:01:46"
"1084","3898","488","346","Han","Male","Pictures\Glyphesis_cottonae_han_2425.jpg","0","0","0","0","0","11-02-2007 16:02:45"
"1085","3898","488","346","Han","Male","Pictures\Glyphesis_cottonae_han_2428.jpg","0","0","0","0","0","11-02-2007 16:03:14"
"1086","3898","488","346","Han","Male","Pictures\Glyphesis_cottonae_han_2431.jpg","0","0","0","0","0","11-02-2007 16:03:42"
"1087","3898","488","346","Han","Male","Pictures\Glyphesis_cottonae_han_2432.jpg","0","0","0","0","0","11-02-2007 16:04:06"
"1088","3757","1164","338","Han","Male","Pictures\Tegenaria_feminea_han_2409.jpg","0","0","0","0","0","11-02-2007 16:04:52"
"1089","3757","1164","338","Han","Male","Pictures\Tegenaria_feminea_han_2412.jpg","0","0","0","0","0","11-02-2007 16:05:20"
"1090","3757","1164","338","Han","Male","Pictures\Tegenaria_feminea_han_2414.jpg","0","0","0","0","0","11-02-2007 16:05:52"
"1091","3757","1164","338","Han","Male","Pictures\Tegenaria_feminea_han_2415.jpg","0","0","0","0","0","11-02-2007 16:06:17"
"1092","3757","1164","338","Han","Male","Pictures\Tegenaria_feminea_han_2418.jpg","0","0","0","0","0","11-02-2007 16:06:49"
"1093","3373","1087","198","Hun","Female","Pictures\Holocnemus_pluchei_hun_2420.jpg","0","0","0","0","0","11-02-2007 16:07:20"
"1094","3373","1087","198","Hun","Female","Pictures\Holocnemus_pluchei_hun_2421.jpg","0","0","0","0","0","11-02-2007 16:07:48"
"1095","3373","1087","198","Hun","Female","Pictures\Holocnemus_pluchei_hun_2422.jpg","0","0","0","0","0","11-02-2007 16:08:16"
"1096","3895","276","346","Hun","Female","Pictures\Antistea_elegans_hun_2435.jpg","0","0","0","0","0","27-02-2007 12:27:27"
"1097","3897","494","346","Hun","Female","Pictures\Diplocephalus_permixtus_hun_2437.jpg","0","0","0","0","0","27-02-2007 12:28:02"
"1098","3897","494","346","Hun","Female","Pictures\Diplocephalus_permixtus_hun_2438.jpg","0","0","0","0","0","27-02-2007 12:28:31"
"1099","3896","480","346","Han","Male","Pictures\Gongylidiellum_vivum_han_2439.jpg","0","0","0","0","0","27-02-2007 12:29:00"
"1100","3896","480","346","Han","Male","Pictures\Gongylidiellum_vivum_han_2441.jpg","0","0","0","0","0","27-02-2007 12:29:25"
"1101","3976","1122","321","Han","Male","Pictures\Haplodrassus_macellinus_han_1685.jpg","0","0","0","0","0","27-02-2007 12:30:17"
"1102","3976","1122","321","Han","Male","Pictures\Haplodrassus_macellinus_han_1686.jpg","0","0","0","0","0","27-02-2007 12:30:37"
"1103","3894","491","346","Han","Male","Pictures\Erigonella_ignobilis_han_2443.jpg","0","0","0","0","0","03-03-2007 16:10:44"
"1104","3894","491","346","Han","Male","Pictures\Erigonella_ignobilis_han_2444.jpg","0","0","0","0","0","03-03-2007 16:11:12"
"1105","3980","261","160","Hun, nærbillede af bagkrop","Female, close-up of abdomen","Pictures\Tegenaria_parietina_hun_2454.jpg","0","0","0","1","0","03-03-2007 16:12:04"
"1108","3978","1118","373","Juvenil","Juvenile","Pictures\Cyrtophora_citricola_juv_2449.jpg","0","0","0","0","0","03-03-2007 16:15:42"
"1109","3978","1118","373","Juvenil","Juvenile","Pictures\Cyrtophora_citricola_juv_2451.jpg","0","0","0","0","0","03-03-2007 16:16:13"
"1110","3978","1118","373","Juvenil","Juvenile","Pictures\Cyrtophora_citricola_juv_2452.jpg","0","0","0","0","0","03-03-2007 16:16:38"
"1111","3981","51","117","Han","Male","Pictures\Clubiona_pallidula_han_2474.jpg","0","0","0","0","0","21-03-2007 10:22:04"
"1112","3981","51","117","Han","Male","Pictures\Clubiona_pallidula_han_2476.jpg","0","0","0","0","0","21-03-2007 10:22:27"
"1113","3981","51","117","Han","Male","Pictures\Clubiona_pallidula_han_2477.jpg","0","0","0","0","0","21-03-2007 10:22:47"
"1114","3983","455","284","Hun","Female","Pictures\Cnephalocotes_obscurus_hun_2470.jpg","0","0","0","0","0","21-03-2007 10:23:11"
"1115","3983","455","284","Hun","Female","Pictures\Cnephalocotes_obscurus_hun_2471.jpg","0","0","0","0","0","21-03-2007 10:23:33"
"1116","3983","455","284","Hun","Female","Pictures\Cnephalocotes_obscurus_hun_2472.jpg","0","0","0","0","0","21-03-2007 10:23:56"
"1117","3982","482","284","Han","Male","Pictures\Gongylidiellum_latebricola_han_2467.jpg","0","0","0","0","0","21-03-2007 10:24:17"
"1118","3982","482","284","Han","Male","Pictures\Gongylidiellum_latebricola_han_2469.jpg","0","0","0","0","0","21-03-2007 10:24:44"
"1119","4008","669","324","Subadult han","Subadult male","Pictures\Nigma_flavescens_subhan_2456.jpg","0","0","0","0","0","21-03-2007 10:25:21"
"1120","4008","669","324","Subadult han","Subadult male","Pictures\Nigma_flavescens_subhan_2458.jpg","0","0","0","0","0","21-03-2007 10:25:53"
"1121","4009","668","324","Juvenil","Juvenile","Pictures\Nigma_puella_juv_2463.jpg","0","0","0","0","0","21-03-2007 10:26:23"
"1122","4009","668","324","Juvenil","Juvenile","Pictures\Nigma_puella_juv_2464.jpg","0","0","0","0","0","21-03-2007 10:26:47"
"1123","4010","946","324","Han","Male","Pictures\Paidiscura_pallens_han_2460.jpg","0","0","0","0","0","21-03-2007 10:27:07"
"1124","3987","468","267","Han","Male","Pictures\Tapinocyba_pallens_han_2479.jpg","0","0","0","0","0","09-07-2007 14:17:06"
"1125","3987","468","267","Han","Male","Pictures\Tapinocyba_pallens_han_2480.jpg","0","0","0","0","0","09-07-2007 14:18:52"
